id,key,value,type
256924463,name,Clearbrook Court,regular
256924463,oneway,yes,regular
256924463,highway,residential,regular
256924463,cfcc,A41,tiger
256924463,county,"Will, IL",tiger
256924463,reviewed,no,tiger
256924463,zip_left,60564,tiger
256924463,name_base,Clearbrook,tiger
256924463,name_type,Ct,tiger
256924463,zip_right,60564,tiger
256924463,zip_left_1,60564,tiger
256924591,foot,designated,regular
256924591,highway,track,regular
256924591,golf_cart,yes,regular
256924591,tracktype,grade1,regular
256924591,motor_vehicle,private,regular
256924710,ref,2,regular
256924710,golf,fairway,regular
256924710,name,2nd,regular
256924710,grass,mown,regular
256924710,sport,golf,regular
256924710,landuse,grass,regular
257156347,building,residential,regular
257569627,highway,service,regular
257697388,highway,service,regular
257697388,service,parking_aisle,regular
257784296,source,Bing 2012,regular
257784296,building,residential,regular
257784296,street,36th Street,addr
257784296,housenumber,425,addr
257854061,highway,service,regular
257854061,service,driveway,regular
257872996,source,Bing 2012,regular
257872996,building,residential,regular
257872996,street,Northcott Avenue,addr
257872996,housenumber,4123,addr
258215684,lit,yes,regular
258215684,name,Millbrook Lane,regular
258215684,highway,residential,regular
258215684,postcode,60091,addr
258399686,highway,footway,regular
258645617,amenity,parking,regular
258691187,amenity,parking,regular
258691187,parking,surface,regular
258731295,highway,footway,regular
258988628,amenity,parking,regular
259238096,highway,service,regular
259238096,service,driveway,regular
259295213,ref,1,regular
259295213,golf,tee,regular
259295213,name,T1,regular
259295213,grass,finely_mown,regular
259295213,sport,golf,regular
259295213,landuse,grass,regular
259295317,highway,service,regular
259295317,service,parking_aisle,regular
259295421,golf,bunker,regular
259295421,sport,golf,regular
259295421,natural,beach,regular
259485048,foot,yes,regular
259485048,name,North Branch Trail,regular
259485048,bridge,yes,regular
259485048,highway,cycleway,regular
259485048,cycleway,track,regular
259672358,name,North Lake Shore Drive West,regular
259672358,highway,tertiary,regular
259861534,highway,residential,regular
260228321,highway,service,regular
260228321,service,driveway,regular
260829887,building,garage,regular
260833631,building,yes,regular
260833631,city,Evanston,addr
260833631,street,Simpson Street,addr
260833631,postcode,60201,addr
260833631,housenumber,1232,addr
260833631,street:name,Simpson,addr
260833631,street:type,Street,addr
260837988,building,yes,regular
260837988,city,Evanston,addr
260837988,street,Noyes Street,addr
260837988,postcode,60201,addr
260837988,housenumber,1416,addr
260837988,street:name,Noyes,addr
260837988,street:type,Street,addr
260838106,building,yes,regular
260854521,building,yes,regular
260856474,building,yes,regular
260861968,cycleway,lane,regular
260861968,highway,residential,regular
260861968,name,East Carpenter Drive,regular
260861968,cfcc,A41,tiger
260861968,county,"Cook, IL",tiger
260861968,name_base,Carpenter,tiger
260861968,name_direction_prefix,E,tiger
260861968,name_type,Dr,tiger
260861968,reviewed,no,tiger
260861968,zip_left,60074,tiger
260861968,zip_right,60074,tiger
260879081,highway,footway,regular
261247611,highway,service,regular
261247611,service,parking_aisle,regular
261555281,highway,service,regular
261555281,service,driveway,regular
261619169,highway,service,regular
261619169,service,parking_aisle,regular
261680266,highway,service,regular
261680266,service,parking_aisle,regular
261725791,name,Robin Drive,regular
261725791,source,Google,regular
261725791,highway,residential,regular
261755902,building,apartments,regular
261755902,street,West Belden Avenue,addr
261755902,housenumber,311,addr
261755902,building_id,266350,chicago
262137033,highway,unclassified,regular
262246245,area,yes,regular
262262875,name,Lakes of the Four Seasons Security,regular
262262875,phone,+1 219-988-2111,regular
262262875,building,yes,regular
262262875,levels,1,building
262282802,name,Pennsylvania Street,regular
262282802,highway,residential,regular
262282802,surface,asphalt,regular
262316318,access,private,regular
262316318,highway,service,regular
262316318,service,driveway,regular
262422447,access,private,regular
262422447,leisure,swimming_pool,regular
262425428,access,private,regular
262425428,highway,service,regular
262425428,service,driveway,regular
262460195,access,private,regular
262460195,leisure,swimming_pool,regular
262476873,access,private,regular
262476873,highway,service,regular
262476873,service,driveway,regular
262554833,name,Coral,regular
262554833,highway,residential,regular
262573088,highway,service,regular
262573088,service,driveway,regular
262582211,sport,baseball,regular
262582211,leisure,pitch,regular
262599036,highway,service,regular
262599036,service,alley,regular
262677316,sport,american_football,regular
262677316,leisure,pitch,regular
262685783,name,Swallow Trail Lane,regular
262685783,highway,residential,regular
262720999,name,114th Avenue,regular
262720999,oneway,yes,regular
262720999,highway,residential,regular
262750401,highway,footway,regular
262765716,leisure,playground,regular
262868090,gauge,1435,regular
262868090,railway,rail,regular
262868090,service,spur,regular
262868090,electrified,no,regular
263419338,highway,service,regular
263419338,service,parking_aisle,regular
263445372,building,house,regular
263445372,city,Valparaiso,addr
263445372,street,Iroquois Court,addr
263445372,postcode,46385,addr
263676930,building,house,regular
263676930,city,Valparaiso,addr
263676930,street,Stoney Creek Court,addr
263676930,postcode,46385,addr
264007205,building,house,regular
264007205,city,Valparaiso,addr
264007205,street,Paw Paw Creek Court,addr
264007205,postcode,46385,addr
264205588,leisure,playground,regular
264246952,highway,service,regular
264246952,service,alley,regular
264250714,highway,footway,regular
264250714,surface,paved,regular
264388873,oneway,yes,regular
264388873,highway,service,regular
264388873,service,parking_aisle,regular
264388873,surface,asphalt,regular
264408445,building,yes,regular
264523875,building,yes,regular
264523875,levels,2,building
264528719,building,yes,regular
264528719,levels,2,building
264557782,name,Rest Area I-80 (West Bound),regular
264557782,access,customers,regular
264557782,amenity,parking,regular
264557782,parking,surface,regular
264557782,surface,asphalt,regular
264610130,highway,residential,regular
264693397,highway,residential,regular
264832883,building,house,regular
264832883,city,Valparaiso,addr
264832883,street,Patoka Court,addr
264832883,postcode,46385,addr
265001252,footway,sidewalk,regular
265001252,highway,footway,regular
265505915,highway,footway,regular
265723877,name,Linneman Road,regular
265723877,name_1,South Linneman Road,regular
265723877,highway,residential,regular
265723877,cfcc,A41,tiger
265723877,county,"Cook, IL",tiger
265723877,reviewed,no,tiger
265723877,zip_left,60056,tiger
265723877,name_base,Linneman,tiger
265723877,name_type,Rd,tiger
265723877,zip_right,60056,tiger
265723877,name_base_1,Linneman,tiger
265723877,name_type_1,Rd,tiger
265723877,name_direction_prefix_1,S,tiger
265890772,amenity,parking,regular
266414589,highway,service,regular
266414589,service,parking_aisle,regular
266435994,landuse,retail,regular
266456051,name,Birchwood Recreation Center,regular
266456051,building,yes,regular
266710678,highway,service,regular
266710678,service,driveway,regular
266950364,building,yes,regular
266950364,city,Woodstock,addr
266950364,street,U.S. 14,addr
266950364,postcode,60098,addr
266950364,housenumber,11501,addr
267163011,landuse,commercial,regular
267582577,highway,service,regular
267582577,name,ERF Parkingway Main,regular
268927651,highway,cycleway,regular
269965508,ref,US 20,regular
269965508,name,West Lake Street,regular
269965508,lanes,4,regular
269965508,oneway,yes,regular
269965508,highway,primary,regular
269965508,cfcc,A41,tiger
269965508,lanes,left|||right,turn
269965508,county,"DuPage, IL",tiger
269965508,reviewed,no,tiger
269965508,zip_left,60101,tiger
269965508,name_base,Lake,tiger
269965508,name_type,St,tiger
269965508,zip_right,60101,tiger
269965508,zip_left_1,60101,tiger
269965508,name_base_1,United States Highway 20,tiger
269965508,zip_right_1,60101,tiger
269965508,name_direction_prefix,W,tiger
271044897,oneway,yes,regular
271044897,highway,service,regular
271953752,railway,rail,regular
272519656,name,West Fullerton Avenue,regular
272519656,lanes,5,regular
272519656,highway,residential,regular
272519656,cfcc,A41,tiger
272519656,county,"DuPage, IL",tiger
272519656,forward,3,lanes
272519656,backward,2,lanes
272519656,reviewed,no,tiger
272519656,zip_left,60101,tiger
272519656,name_base,Fullerton,tiger
272519656,name_type,Ave,tiger
272519656,lanes:forward,left|none|none,turn
272519656,name_direction_prefix,W,tiger
272687520,building,yes,regular
273206929,name,South 53rd Avenue,regular
273206929,highway,residential,regular
273206929,cfcc,A41,tiger
273206929,county,"Cook, IL",tiger
273206929,reviewed,no,tiger
273206929,zip_left,60804,tiger
273206929,name_base,53rd,tiger
273206929,name_type,Ave,tiger
273206929,zip_right,60804,tiger
273206929,name_direction_prefix,S,tiger
273844046,highway,service,regular
274163076,fixme,"since private street hard to say what is wrong here, one building to much that the numbers would fit",regular
274163076,building,terrace,regular
274163076,street,North Hudson Avenue,addr
274163076,housenumber,1851A,addr
274163076,street:name,Hudson,addr
274163076,street:type,Avenue,addr
274163076,street:prefix,North,addr
274163076,building_id,288864,chicago
274713569,amenity,parking,regular
275045845,landuse,farmland,regular
275609210,oneway,yes,regular
275609210,highway,residential,regular
276425800,amenity,parking,regular
277906206,highway,cycleway,regular
278139339,access,designated,regular
278139339,source,GPS,regular
278139339,highway,service,regular
278433919,man_made,storage_tank,regular
278726124,name,East 54th Street,regular
278726124,oneway,yes,regular
278726124,highway,residential,regular
278726124,cfcc,A41,tiger
278726124,county,"Cook, IL",tiger
278726124,reviewed,no,tiger
278726124,zip_left,60615,tiger
278726124,name_base,54th,tiger
278726124,name_type,St,tiger
278726124,zip_right,60615,tiger
278726124,name_direction_prefix,E,tiger
279016194,highway,service,regular
279016194,service,parking_aisle,regular
279273760,highway,service,regular
279273760,service,driveway,regular
279659222,highway,service,regular
279659222,service,alley,regular
280088950,name,Martin Park,regular
280088950,leisure,park,regular
280274797,name,Royal Bombay Court,regular
280274797,oneway,no,regular
280274797,highway,residential,regular
280274797,cfcc,A41,tiger
280274797,county,"DuPage, IL",tiger
280274797,reviewed,yes,tiger
280274797,zip_left,60563,tiger
280274797,name_base,Royal Bombay,tiger
280274797,name_type,Ct,tiger
280673240,building,yes,regular
281356386,oneway,no,regular
281356386,highway,service,regular
281356386,service,parking_aisle,regular
281481757,access,permissive,regular
281481757,bicycle,no,regular
281481757,highway,service,regular
281481757,horse,no,regular
281481757,surface,ground,regular
281733373,building,commercial,regular
281979755,ref,14,regular
281979755,golf,green,regular
281979755,name,#14,regular
281979755,sport,golf,regular
281979755,leisure,recreation_ground,regular
281979871,golf,bunker,regular
281979871,sport,golf,regular
281979871,natural,sand,regular
281979974,golf,bunker,regular
281979974,sport,golf,regular
281979974,natural,sand,regular
282271423,highway,service,regular
282271423,service,parking_aisle,regular
282782863,foot,yes,regular
282782863,highway,footway,regular
283160162,name,Roosevelt Street,regular
283160162,highway,residential,regular
283559840,highway,service,regular
283711548,highway,footway,regular
283870779,highway,service,regular
284531963,highway,service,regular
284682432,building,yes,regular
284778258,height,252,regular
284778258,shape,flat,roof
284778258,part,yes,building
284778258,material,concrete,roof
284778258,colour,beige,building
284778258,levels,60,building
285265266,foot,yes,regular
285265266,bicycle,yes,regular
285265266,highway,path,regular
285867426,height,160,regular
285867426,shape,flat,roof
285867426,part,yes,building
285867426,material,concrete,roof
285867426,colour,#FBEACC,building
286134254,highway,footway,regular
286681050,highway,service,regular
287419665,ref,IL 58,regular
287419665,name,Golf Road,regular
287419665,is_in,"Cook, IL",regular
287419665,oneway,yes,regular
287419665,highway,primary,regular
287419665,maxspeed,40 mph,regular
287419665,postcode,60008,addr
287419665,reviewed,no,tiger
287954285,building,yes,regular
288398862,name,South Laramie Avenue,regular
288398862,layer,1,regular
288398862,bridge,yes,regular
288398862,oneway,yes,regular
288398862,highway,secondary,regular
288594716,name,Hawthorn Suites,regular
288594716,tourism,hotel,regular
288594716,building,yes,regular
288739141,building,yes,regular
289095192,highway,service,regular
290163578,building,yes,regular
291270038,highway,footway,regular
291814475,name,Red Trail,regular
291814475,highway,footway,regular
292107081,highway,service,regular
292107081,service,alley,regular
292237435,name,Niccon Trail,regular
292237435,highway,residential,regular
292237435,cfcc,A41,tiger
292237435,county,"Kane, IL",tiger
292237435,reviewed,no,tiger
292237435,zip_left,60102,tiger
292237435,name_base,Niccon,tiger
292237435,name_type,Trl,tiger
292237435,zip_right,60102,tiger
292237435,zip_left_1,60102,tiger
292641911,name,Champagne Court,regular
292641911,oneway,yes,regular
292641911,highway,residential,regular
292641911,cfcc,A41,tiger
292641911,county,"DuPage, IL",tiger
292641911,reviewed,no,tiger
292641911,zip_left,60563,tiger
292641911,name_base,Champagne,tiger
292641911,name_type,Ct,tiger
292641911,zip_right,60563,tiger
292642527,name,Bank of America,regular
292642527,amenity,bank,regular
292642527,building,yes,regular
292642627,highway,service,regular
292642627,service,parking_aisle,regular
292642728,amenity,parking,regular
292642728,parking,surface,regular
292921763,highway,pedestrian,regular
292921763,surface,paved,regular
293243043,highway,service,regular
293243043,service,parking_aisle,regular
293259228,lit,no,regular
293259228,name,Beverly Lake Parking Lot,regular
293259228,access,yes,regular
293259228,amenity,parking,regular
293259228,parking,surface,regular
293259228,surface,asphalt,regular
293259228,operator,Forest Preserve District of Cook County,regular
293259228,ownership,county,regular
293259228,park_ride,no,regular
293259228,supervised,no,regular
293259228,opening_hours,sunrise-sunset,regular
293323387,highway,path,regular
293323387,surface,unpaved,regular
293367534,lit,no,regular
293367534,horse,yes,regular
293367534,highway,footway,regular
293367534,surface,unpaved,regular
293371765,building,yes,regular
293371865,amenity,parking,regular
293371865,parking,surface,regular
293387447,fee,no,regular
293387447,amenity,parking,regular
293387447,landuse,yes,regular
293387447,park_ride,no,regular
293387447,supervised,no,regular
293437950,access,private,regular
293437950,highway,service,regular
293437950,service,driveway,regular
293437950,surface,paved,regular
293451948,ele,210,regular
293451948,name,J H Freeman Elementary School,regular
293451948,amenity,school,regular
293451948,created,09/30/1999,gnis
293451948,state_id,17,gnis
293451948,county_id,089,gnis
293451948,feature_id,408729,gnis
294565007,ref,IL 64,regular
294565007,name,West La Salle Drive,regular
294565007,note,72 Bus on Beach Days Only,regular
294565007,oneway,yes,regular
294565007,highway,primary,regular
294991968,waterway,stream,regular
295308355,highway,service,regular
295308355,service,parking_aisle,regular
295600732,oneway,no,regular
295600732,highway,service,regular
295600732,service,driveway,regular
295600732,surface,unpaved,regular
295952121,footway,sidewalk,regular
295952121,highway,footway,regular
295952121,surface,paved,regular
296130233,man_made,reservoir_covered,regular
296388418,highway,path,regular
296969704,highway,service,regular
296969704,service,parking_aisle,regular
296973422,highway,footway,regular
296973422,surface,unpaved,regular
297477842,highway,footway,regular
297477842,surface,unpaved,regular
297683090,building,garage,regular
297837848,building,house,regular
298029608,building,house,regular
298621363,lit,no,regular
298621363,highway,footway,regular
298621363,surface,grass,regular
298621363,type,nordic,piste
298742190,access,destination,regular
298742190,highway,service,regular
298742190,service,driveway,regular
299084286,highway,service,regular
299084286,service,parking_aisle,regular
299084286,surface,paved,regular
299136107,highway,service,regular
299136107,service,driveway,regular
299160264,highway,service,regular
299160264,service,driveway,regular
299290023,highway,service,regular
299290023,service,parking_aisle,regular
299290023,surface,asphalt,regular
299590758,highway,path,regular
299897062,highway,residential,regular
300076412,highway,path,regular
300076412,surface,unpaved,regular
300675019,name,Alfred D Kohn Playground,regular
300675019,leisure,playground,regular
300829436,amenity,parking,regular
300883669,highway,track,regular
301424515,highway,footway,regular
301424515,surface,paved,regular
301500064,amenity,parking,regular
301500064,parking,surface,regular
301817273,highway,footway,regular
301966744,amenity,parking,regular
301985293,amenity,parking,regular
302012699,amenity,parking,regular
302013404,highway,path,regular
302014769,aeroway,holding_position,regular
302359953,highway,service,regular
302359953,service,parking_aisle,regular
302533429,building,yes,regular
302969189,foot,designated,regular
302969189,highway,footway,regular
302969189,surface,paved,regular
303195137,building,apartments,regular
303548205,building,yes,regular
303806982,highway,service,regular
303806982,service,parking_aisle,regular
303806982,surface,unpaved,regular
304172881,building,yes,regular
304320891,highway,path,regular
304618199,highway,service,regular
304618199,service,alley,regular
304618199,surface,paved,regular
304748523,building,yes,regular
305068769,name,Johnny's Ice House,regular
305068769,sport,multi,regular
305068769,leisure,ice_rink,regular
305068769,building,yes,regular
305068769,city,Chicago,addr
305068769,street,West Madison Street,addr
305068769,postcode,60612,addr
305068769,housenumber,2550,addr
305205963,building,yes,regular
305285365,building,yes,regular
305477335,highway,service,regular
305477335,service,parking_aisle,regular
305787226,amenity,parking,regular
306119668,building,garage,regular
306244840,sport,basketball,regular
306244840,leisure,pitch,regular
306263236,building,house,regular
306286800,landuse,industrial,regular
306381490,building,industrial,regular
306531627,landuse,industrial,regular
306780159,highway,service,regular
306815403,name,Lang Ice Services,regular
306815403,landuse,commercial,regular
306964833,building,yes,regular
307212736,highway,footway,regular
307324730,building,yes,regular
307522361,name,North Kedzie Avenue,regular
307522361,highway,secondary,regular
307522361,cycleway,shared_lane,regular
307522361,cfcc,A41,tiger
307522361,county,"Cook, IL",tiger
307522361,reviewed,no,tiger
307522361,zip_left,60625,tiger
307522361,name_base,Kedzie,tiger
307522361,name_type,Ave,tiger
307522361,zip_right,60625,tiger
307522361,name_direction_prefix,N,tiger
307626954,railway,rail,regular
307626954,service,yard,regular
307668701,railway,rail,regular
307668701,service,yard,regular
308227966,building,yes,regular
308291095,building,yes,regular
308390732,building,storage_tank,regular
308631874,layer,-1,regular
308631874,source,NHD_import_v0.3_20090601163626,regular
308631874,tunnel,culvert,regular
308631874,waterway,stream,regular
308631874,ComID,109978886,NHD
308631874,FCode,46003,NHD
308631874,FType,StreamRiver,NHD
308631874,way_id,109978886,NHD
308631874,attribution,NHD,regular
308631874,ReachCode,7120004000828,NHD
308973595,amenity,parking,regular
309350616,name,Saybrook Court,regular
309350616,highway,residential,regular
310445419,barrier,fence,regular
310678097,building,yes,regular
310678097,city,River Forest,addr
310678097,country,US,addr
310678097,postcode,60305,addr
310745092,sport,baseball,regular
310745092,leisure,pitch,regular
311057336,building,garage,regular
311144852,building,garage,regular
311485625,name,Wildwood Court,regular
311485625,highway,residential,regular
312003021,building,yes,regular
312013570,gauge,1435,regular
312013570,railway,rail,regular
312013570,service,spur,regular
312013570,cfcc,B11,tiger
312013570,electrified,no,regular
312013570,county,"DuPage, IL",tiger
312013570,reviewed,no,tiger
312151991,building,yes,regular
312159070,name,Indiana Harbor Belt Railroad,regular
312159070,gauge,1435,regular
312159070,usage,main,regular
312159070,railway,rail,regular
312159070,cfcc,B11,tiger
312159070,electrified,no,regular
312159070,county,"Cook, IL",tiger
312159070,reviewed,no,tiger
312159070,name_base,Indiana Harbor Belt Railroad,tiger
312159070,traffic_mode,freight,railway
312167822,gauge,1435,regular
312167822,railway,rail,regular
312167822,service,crossover,regular
312167822,electrified,no,regular
312343557,ref,IL 171,regular
312343557,name,1st Avenue,regular
312343557,lanes,2,regular
312343557,oneway,yes,regular
312343557,highway,primary,regular
312343557,maxspeed,35 mph,regular
312343557,cfcc,A25,tiger
312343557,county,"Cook, IL",tiger
312343557,reviewed,no,tiger
312343557,name_base,Illinois Route 171,tiger
312354220,name,Indiana Harbor Belt Railroad,regular
312354220,gauge,1435,regular
312354220,usage,main,regular
312354220,railway,rail,regular
312354220,cfcc,B11,tiger
312354220,electrified,no,regular
312354220,county,"Cook, IL",tiger
312354220,reviewed,no,tiger
312354220,name_base,Indiana Harbor Belt Railroad,tiger
312354220,traffic_mode,freight,railway
312447309,gauge,1435,regular
312447309,tracks,1,regular
312447309,railway,rail,regular
312447309,service,yard,regular
312447309,electrified,no,regular
312447309,traffic_mode,freight,railway
312447571,gauge,1435,regular
312447571,tracks,1,regular
312447571,railway,rail,regular
312447571,service,yard,regular
312447571,electrified,no,regular
312447571,traffic_mode,freight,railway
312447840,gauge,1435,regular
312447840,tracks,1,regular
312447840,railway,rail,regular
312447840,service,yard,regular
312447840,electrified,no,regular
312447840,traffic_mode,freight,railway
312447983,gauge,1435,regular
312447983,tracks,1,regular
312447983,railway,rail,regular
312447983,service,yard,regular
312447983,electrified,no,regular
312447983,traffic_mode,freight,railway
312711576,gauge,1435,regular
312711576,railway,rail,regular
312711576,service,yard,regular
312711576,electrified,no,regular
312865523,building,house,regular
313016186,building,yes,regular
313111584,building,garage,regular
313111584,city,River Forest,addr
313111584,country,US,addr
313111584,postcode,60305,addr
313129107,leisure,playground,regular
313166458,gauge,1435,regular
313166458,railway,rail,regular
313166458,service,yard,regular
313166458,electrified,no,regular
313295293,name,Bronx Avenue,regular
313295293,highway,residential,regular
313295293,cfcc,A41,tiger
313295293,county,"Cook, IL",tiger
313295293,reviewed,no,tiger
313295293,zip_left,60077,tiger
313295293,name_base,Bronx,tiger
313295293,name_type,Ave,tiger
313295293,zip_right,60077,tiger
313323039,highway,service,regular
313325858,landuse,grass,regular
313512166,building,industrial,regular
313512166,levels,3,building
313516494,amenity,parking,regular
313765257,name,North Kedzie Avenue,regular
313765257,highway,secondary,regular
313765257,cfcc,A41,tiger
313765257,county,"Cook, IL",tiger
313765257,reviewed,no,tiger
313765257,zip_left,60647,tiger
313765257,name_base,Kedzie,tiger
313765257,name_type,Ave,tiger
313765257,zip_right,60647,tiger
313765257,name_direction_prefix,N,tiger
313769693,gauge,1435,regular
313769693,covered,yes,regular
313769693,railway,rail,regular
313769693,service,yard,regular
313769693,electrified,no,regular
313772237,gauge,1435,regular
313772237,railway,rail,regular
313772237,service,yard,regular
313772237,electrified,no,regular
313817261,lanes,1,regular
313817261,oneway,yes,regular
313817261,highway,proposed,regular
313817261,proposed,motorway,regular
313987520,amenity,parking,regular
314016480,railway,abandoned,regular
314035103,highway,service,regular
314037006,gauge,1435,regular
314037006,railway,rail,regular
314037006,service,yard,regular
314037006,electrified,no,regular
314055563,name,Hartsdale Industrial Track,regular
314055563,gauge,1435,regular
314055563,layer,1,regular
314055563,bridge,yes,regular
314055563,tracks,1,regular
314055563,railway,rail,regular
314055563,operator,NS,regular
314055563,cfcc,B11,tiger
314055563,electrified,no,regular
314055563,county,"Cook, IL",tiger
314055563,reviewed,no,tiger
314055563,name_base,Norfolk Southern Railway,tiger
314055563,name_base_1,Conrail Railroad,tiger
314055563,old_railway_operator,NYC,regular
314055563,old_railway_operator,MC (J&NI),note
314063801,name,East 42nd Place,regular
314063801,highway,residential,regular
314063801,cfcc,A41,tiger
314063801,county,"Cook, IL",tiger
314063801,reviewed,no,tiger
314063801,zip_left,60653,tiger
314063801,name_base,42nd,tiger
314063801,name_type,Pl,tiger
314063801,zip_right,60653,tiger
314063801,name_direction_prefix,E,tiger
314065491,name,South Wells Street,regular
314065491,oneway,yes,regular
314065491,highway,tertiary,regular
314065491,cfcc,A41,tiger
314065491,county,"Cook, IL",tiger
314065491,reviewed,no,tiger
314065491,name_base,Wells,tiger
314065491,name_type,St,tiger
314065491,name_direction_prefix,S,tiger
314203723,gauge,1435,regular
314203723,railway,rail,regular
314203723,service,yard,regular
314203723,electrified,no,regular
314209461,ref,7,regular
314209461,golf,green,regular
314209461,name,#7,regular
314209461,sport,golf,regular
314209461,leisure,recreation_ground,regular
314209575,foot,designated,regular
314209575,highway,track,regular
314209575,golf_cart,yes,regular
314209575,tracktype,grade1,regular
314209575,motor_vehicle,private,regular
314209675,golf,bunker,regular
314209675,sport,golf,regular
314209675,natural,sand,regular
314476753,highway,service,regular
314476753,service,driveway,regular
314512074,amenity,parking,regular
314513113,amenity,parking,regular
314623770,electrified,no,regular
314623770,gauge,1435,regular
314623770,railway,rail,regular
314623770,cfcc,B11,tiger
314623770,county,"DuPage, IL",tiger
314623770,name_base,Elgin Joliet and Eastern Ry,tiger
314623770,reviewed,no,tiger
314623770,usage,main,regular
314786888,amenity,parking,regular
315042298,building,house,regular
315042298,city,River Forest,addr
315042298,state,IL,addr
315042298,street,Monroe Avenue,addr
315042298,country,US,addr
315042298,postcode,60305,addr
315042298,housenumber,1415,addr
315115069,name,West 115th Street,regular
315115069,lanes,4,regular
315115069,bicycle,designated,regular
315115069,highway,tertiary,regular
315115069,surface,asphalt,regular
315115069,cfcc,A41,tiger
315115069,county,"Cook, IL",tiger
315115069,reviewed,no,tiger
315115069,zip_left,60482,tiger
315115069,name_base,115th,tiger
315115069,name_type,St,tiger
315115069,zip_right,60482,tiger
315115069,name_direction_prefix,W,tiger
315410443,building,garage,regular
315411608,building,house,regular
315411608,city,River Forest,addr
315411608,state,IL,addr
315411608,street,Monroe Avenue,addr
315411608,country,US,addr
315411608,postcode,60305,addr
315411608,housenumber,1234,addr
315449314,highway,secondary,regular
315449314,name,East 111th Street,regular
315449314,cfcc,A41,tiger
315449314,county,"Cook, IL",tiger
315449314,name_base,111th,tiger
315449314,name_direction_prefix,E,tiger
315449314,name_type,St,tiger
315449314,reviewed,no,tiger
315794939,bicycle,designated,regular
315794939,highway,residential,regular
315794939,name,Ashland Avenue,regular
315794939,cfcc,A41,tiger
315794939,county,"Cook, IL",tiger
315794939,name_base,Ashland,tiger
315794939,name_type,Ave,tiger
315794939,zip_left,60201,tiger
315794939,zip_right,60201,tiger
316166274,lanes,1,regular
316166274,highway,service,regular
316166274,service,parking_aisle,regular
316323368,landuse,grass,regular
316465784,oneway,no,regular
316465784,highway,service,regular
316465784,service,parking_aisle,regular
316974618,highway,footway,regular
317209556,service,driveway,regular
317291893,highway,service,regular
317291893,service,driveway,regular
317315106,building,house,regular
317315106,city,Buffalo Grove,addr
317315106,street,Dorncliff Lane,addr
317315106,country,US,addr
317315106,postcode,60089,addr
317315106,housenumber,810,addr
317410454,name,Life Time Fitness,regular
317410454,access,customers,regular
317410454,leisure,swimming_pool,regular
317410454,operator,Life Time Fitness,regular
317410454,city,Skokie,addr
317410454,state,IL,addr
317410454,street,Old Orchard Road,addr
317410454,postcode,60077,addr
317410454,housenumber,5300,addr
317477242,lit,no,regular
317477242,lanes,1,regular
317477242,highway,service,regular
317477242,service,parking_aisle,regular
317477242,surface,hard,regular
317566565,highway,residential,regular
317567081,highway,residential,regular
317594279,building,yes,regular
317623307,amenity,parking,regular
317695460,building,yes,regular
317719549,building,yes,regular
317756308,amenity,parking,regular
317817914,building,yes,regular
317817914,housenumber,561,addr
317917822,bicycle,designated,regular
317917822,highway,secondary,regular
317917822,name,Niles Center Road,regular
318153938,building,house,regular
318153938,city,Buffalo Grove,addr
318153938,country,US,addr
318153938,postcode,60089,addr
318262474,building,yes,regular
318314035,building,yes,regular
318320295,building,house,regular
318320295,city,Buffalo Grove,addr
318320295,street,Arbor Gate Lane,addr
318320295,country,US,addr
318320295,postcode,60089,addr
318325296,building,house,regular
318325296,city,Buffalo Grove,addr
318325296,country,US,addr
318325296,postcode,60089,addr
318325296,housenumber,550,addr
318326997,building,house,regular
318326997,city,Buffalo Grove,addr
318326997,country,US,addr
318326997,postcode,60089,addr
318329046,building,house,regular
318384090,building,house,regular
318384090,city,Buffalo Grove,addr
318384090,country,US,addr
318384090,postcode,60089,addr
318441343,building,house,regular
318441343,city,Buffalo Grove,addr
318441343,country,US,addr
318441343,postcode,60089,addr
318474739,building,retail,regular
318474739,levels,2,building
318587157,name,De LaSalle Court,regular
318587157,oneway,yes,regular
318587157,highway,residential,regular
318725385,building,house,regular
318725385,city,Buffalo Grove,addr
318725385,country,US,addr
318725385,postcode,60089,addr
318899663,building,yes,regular
318899663,levels,2,building
319016130,building,house,regular
319016130,city,Buffalo Grove,addr
319016130,country,US,addr
319016130,postcode,60089,addr
319039808,highway,service,regular
319039808,service,parking_aisle,regular
319039808,surface,paved,regular
319129805,building,house,regular
319333734,highway,service,regular
319333734,service,parking_aisle,regular
319352699,name,North Upper Wacker Drive,regular
319352699,oneway,yes,regular
319352699,highway,primary,regular
319484328,building,house,regular
319484328,city,Buffalo Grove,addr
319484328,country,US,addr
319484328,postcode,60089,addr
319529742,name,Walgreens,regular
319529742,amenity,pharmacy,regular
319529742,website,www.walgreens.com/locator/walgreens-7901+s+western+ave-chicago-il-60620/id,regular
319529742,building,retail,regular
319529742,city,Chicago,addr
319529742,dispensing,yes,regular
319529742,street,South Western Avenue,addr
319529742,postcode,60620,addr
319529742,housenumber,7901,addr
319648601,highway,footway,regular
319976136,name,Lake Street,regular
319976136,highway,tertiary,regular
319976136,cfcc,A41,tiger
319976136,county,"Cook, IL",tiger
319976136,reviewed,no,tiger
319976136,zip_left,60153,tiger
319976136,name_base,Lake,tiger
319976136,name_type,St,tiger
319976136,zip_right,60153,tiger
320262645,source,Bing,regular
320262645,highway,service,regular
320262645,service,driveway,regular
